ledger_id,output_table,row_key,field,value,definition,denominator,rounding,source_path,source_sha256,source_record,period_role,population_boundary,claim_class,required_labels
PROT-0054,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,average_precision_ci_lower,0.4500856440567998,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0055,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,average_precision_ci_upper,0.5431586342428636,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0056,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,roc_auc_ci_lower,0.7436934870181775,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0057,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,roc_auc_ci_upper,0.7932050558611815,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0058,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,f1_ci_lower,0.5196667093551898,Lower 2.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0059,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,f1_ci_upper,0.5940783190066857,Upper 97.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0060,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,bootstrap_replicates,2000,Requested clustered-bootstrap replicates.,economic_group_id clusters,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0061,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__elastic_net_logistic__003,bootstrap_valid_replicates,2000,Valid non-degenerate clustered-bootstrap replicates.,requested bootstrap replicates,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[6],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0062,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,year,2021,Feature/prediction year.,not applicable,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0063,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,n,1806,Number of evaluable company-year observations.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0064,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,positive_n,442,Number of positive target labels.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0065,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,average_precision,0.4912188751992759,"Average precision, historically labelled PR-AUC.",aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0066,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,roc_auc,0.7670081341808097,ROC-AUC.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0067,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,brier_score,0.16065879007345155,Mean squared probabilistic forecast error.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0068,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,f1_frozen_threshold,0.5596244131455399,F1 at the frozen development threshold.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0069,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,precision_frozen_threshold,0.478330658105939,Precision at the frozen development threshold.,predicted positives,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0070,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,recall_frozen_threshold,0.6742081447963801,Recall at the frozen development threshold.,positive labels,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0071,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,average_precision_ci_lower,0.4447253524831989,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0072,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,average_precision_ci_upper,0.5422851539475514,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0073,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,roc_auc_ci_lower,0.7405419232133604,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0074,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,roc_auc_ci_upper,0.7910074142025645,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0075,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,f1_ci_lower,0.5248498512740353,Lower 2.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
PROT-0076,tables/02_protected_period_metrics.csv,spent_development|2021|model_stage_v1__coarse__fixed_l2_logistic__002,f1_ci_upper,0.5940629932558473,Upper 97.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/spent_report_v1_0_0.json,0d0716380e58345d9d80f70015b42f6fadd211a069dde0fed3eed4e439ccc86c,metric_rows[7],spent_development,design-exposed/spent development,secondary_design_exposed_spent_development,secondary spent-development; design-exposed; not independent validation
